image_url,current_filename,suggested_filename,scope,reason_for_rename,recommended_steps,pages_count,pages_sample
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_14.png,Blog_Banner_1420_x_610_px_14.png,brush-on-block-mineral-sunscreen.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/differences; https://brushonblock.com/blogs/news/sunscreen-is-a-drug-what-that-means-to-you; https://brushonblock.com/blogs/news/welcome-to-summer-playlist
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_14_33321e29-a203-41ac-982d-1a0d3a9f0846.png,Blog_Banner_1420_x_610_px_14_33321e29-a203-41ac-982d-1a0d3a9f0846.png,brush-on-block-myth-vs-truth-sunscreen-learnings-from-an-insider.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/how-do-i-know-if-im-wearing-enough-brush-on-block; https://brushonblock.com/blogs/news/sunscreen-testing-what-it-means-to-consumers; https://brushonblock.com/blogs/news/what-i-thought-vs-what-i-learned-sunscreen-101
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_14_d088a7f7-6f93-4d0c-bb3e-9edc93929209.png,Blog_Banner_1420_x_610_px_14_d088a7f7-6f93-4d0c-bb3e-9edc93929209.png,brush-on-block-sunscreen-testing---what-it-means-to-consumers.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/summer-sunscreen-checklist-things-to-remember; https://brushonblock.com/blogs/news/sunscreen-testing-what-it-means-to-consumers; https://brushonblock.com/blogs/news/what-i-thought-vs-what-i-learned-sunscreen-101
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_16.png,Blog_Banner_1420_x_610_px_16.png,brush-on-block-how-to-apply.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/certified-women-owned-business; https://brushonblock.com/blogs/news/how-do-i-know-if-im-wearing-enough-brush-on-block; https://brushonblock.com/blogs/news/what-i-thought-vs-what-i-learned-sunscreen-101
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_16_d2dd4343-70b7-44ee-8cee-0b0fadec57f6.png,Blog_Banner_1420_x_610_px_16_d2dd4343-70b7-44ee-8cee-0b0fadec57f6.png,brush-on-block-founder-andrea-wetsel.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/founder-and-ceo-andrea-wetsels-sunscreen-story; https://brushonblock.com/blogs/news/sun-care-q-a-with-dermatologists-lauren-and-brooke-the-skin-sisters; https://brushonblock.com/blogs/news/sunscreen-101-uva-and-uvb-rays
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_17.png,Blog_Banner_1420_x_610_px_17.png,brush-on-block-woman-applying-moisturizer-to-legs.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/do-i-really-need-sunscreen-in-fall-and-winter; https://brushonblock.com/blogs/news/how-to-avoid-itchy-dry-skin-in-winter; https://brushonblock.com/blogs/news/self-care-tips-for-winter-weather
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_18_6a2ca553-8b53-4d4a-ae60-0f1b968fcc23.png,Blog_Banner_1420_x_610_px_18_6a2ca553-8b53-4d4a-ae60-0f1b968fcc23.png,brush-on-block-weather-app-data-with-uv-index.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/spf-sunscreen-tattoos; https://brushonblock.com/blogs/news/we-challenge-you-to-wear-spf-30-every-day; https://brushonblock.com/blogs/news/what-does-the-uv-index-mean
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_19.png,Blog_Banner_1420_x_610_px_19.png,brush-on-block-woman-applying-outside.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/we-challenge-you-to-wear-spf-30-every-day; https://brushonblock.com/blogs/news/what-does-the-uv-index-mean; https://brushonblock.com/blogs/news/what-is-spf
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_20.png,Blog_Banner_1420_x_610_px_20.png,brush-on-block-powder-sunscreen-for-tattoos.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/spf-sunscreen-tattoos; https://brushonblock.com/blogs/news/sunscreen-who-invented-sunscreen; https://brushonblock.com/blogs/news/what-does-the-uv-index-mean
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_25_520x500_8ee9e516-bb5e-48fc-8ae5-4840f4890778.png,Blog_Banner_1420_x_610_px_25_520x500_8ee9e516-bb5e-48fc-8ae5-4840f4890778.png,brush-on-block-sunscreen-for-winter-sports.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-up-your-sunscreen-knowledge-14-things-to-know-before-you-buy; https://brushonblock.com/blogs/news/new-refreshed-spf-30-mineral-powder-formula; https://brushonblock.com/blogs/news/sunscreen-for-winter-sports
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_25_b11deb43-bf42-46e5-888c-d612f665f9b5.png,Blog_Banner_1420_x_610_px_25_b11deb43-bf42-46e5-888c-d612f665f9b5.png,brush-on-block-international-womens-day.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/international-womens-day; https://brushonblock.com/blogs/news/introducing-quick-stick-spf-40-mineral-sunscreen; https://brushonblock.com/blogs/news/sunscreen-every-day
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_3.png,Blog_Banner_1420_x_610_px_3.png,brush-on-block-kids-and-sunscreen-with-dr-elizabeth-berry.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/bounce-butter-our-first-product-made-exclusively-for-the-body; https://brushonblock.com/blogs/news/earth-day-spotlight-brush-on-blocks-sustainable-packaging; https://brushonblock.com/blogs/news/talking-sunscreen-with-dermatologist-dr-elizabeth-berry
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_30.png,Blog_Banner_1420_x_610_px_30.png,brush-on-block-quick-stick-spf-40.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/3-in-1-moisturizer-sunscreen-skin-tint-in-one-simple-step; https://brushonblock.com/blogs/news/international-womens-day; https://brushonblock.com/blogs/news/introducing-quick-stick-spf-40-mineral-sunscreen
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_3_9830a55c-5944-4ae8-8b37-f83a28fee7b9.png,Blog_Banner_1420_x_610_px_3_9830a55c-5944-4ae8-8b37-f83a28fee7b9.png,brush-on-block-brush-up-your-sunscreen-knowledge-14-things-to-know.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-up-your-sunscreen-knowledge-14-things-to-know-before-you-buy; https://brushonblock.com/blogs/news/how-to-keep-your-skin-hydrated-and-healthy-this-winter; https://brushonblock.com/blogs/news/sunscreen-for-winter-sports
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_5.png,Blog_Banner_1420_x_610_px_5.png,brush-on-block-mineral-powder-sunscreen-on-a-pool-float-in-a.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/have-a-great-summer; https://brushonblock.com/blogs/news/skin-care-advice-for-men; https://brushonblock.com/blogs/news/what-is-the-pa-rating-system-and-how-can-it-help-me-protect-my-skin
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_6.png,Blog_Banner_1420_x_610_px_6.png,brush-on-block-skin-care-advice-for-men.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-essentials; https://brushonblock.com/blogs/news/have-a-great-summer; https://brushonblock.com/blogs/news/skin-care-advice-for-men
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_7.png,Blog_Banner_1420_x_610_px_7.png,brush-on-block-essentials.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-essentials; https://brushonblock.com/blogs/news/no-slip-no-drip-all-grip; https://brushonblock.com/blogs/news/skin-care-advice-for-men
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_7_6d70d7da-3965-4838-9274-a16251baabdf.png,Blog_Banner_1420_x_610_px_7_6d70d7da-3965-4838-9274-a16251baabdf.png,brush-on-block-what-is-an-antioxidant-and-why-do-i-care.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/no-slip-no-drip-all-grip; https://brushonblock.com/blogs/news/sunglasses-more-than-just-a-fashionable-accessory; https://brushonblock.com/blogs/news/what-is-an-antioxidant-and-why-do-i-care
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_BOB_Fall.png,Blog_Banner_1420_x_610_px_BOB_Fall.png,brush-on-block-do-i-really-need-sunscreen-in-fall-and-winter.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/do-i-really-need-sunscreen-in-fall-and-winter; https://brushonblock.com/blogs/news/how-to-avoid-itchy-dry-skin-in-winter; https://brushonblock.com/blogs/news/sunglasses-more-than-just-a-fashionable-accessory
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_PETA_Approved_ca49b4b0-92ad-48cd-93ee-097af842787f.png,Blog_Banner_1420_x_610_px_PETA_Approved_ca49b4b0-92ad-48cd-93ee-097af842787f.png,brush-on-block-peta-approved---vegan-and-animal-test-free.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/brush-on-block-is-peta-approved-vegan-animal-test-free; https://brushonblock.com/blogs/news/sunscreen-who-invented-sunscreen; https://brushonblock.com/blogs/news/welcome-to-skin-cancer-awareness-month
https://brushonblock.com/cdn/shop/articles/Blog_Banner_1420_x_610_px_a130d3f9-fbcb-46f3-8fcc-f1d16bd6f5b2.png,Blog_Banner_1420_x_610_px_a130d3f9-fbcb-46f3-8fcc-f1d16bd6f5b2.png,brush-on-block-skin-cancer-awareness-profile-katie-tillman.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/help-kids-build-sunscreen-habits; https://brushonblock.com/blogs/news/how-the-brush-works; https://brushonblock.com/blogs/news/skin-cancer-awareness-profile
https://brushonblock.com/cdn/shop/articles/Blog_Vegan.1.jpg,Blog_Vegan.1.jpg,brush-on-block-image-of-cruelty-free-vegan-beauty.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/be-prepared-with-must-haves-for-back-to-school-backpacks; https://brushonblock.com/blogs/news/importance-of-wearing-sunscreen-in-the-fall-and-winter-months; https://brushonblock.com/blogs/news/vegan-makeup-for-animal-lovers
https://brushonblock.com/cdn/shop/articles/Blog_Winter_Self_Care.png,Blog_Winter_Self_Care.png,brush-on-block-self-care-tips-for-winter-weather.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/how-to-avoid-itchy-dry-skin-in-winter; https://brushonblock.com/blogs/news/introducing-bob-kids-sun-balm-spf-40; https://brushonblock.com/blogs/news/self-care-tips-for-winter-weather
https://brushonblock.com/cdn/shop/articles/Bounce_Butter_Blog.png,Bounce_Butter_Blog.png,brush-on-block-bounce-butter-spf-30-moisturizing-body-mousse.png,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/bounce-butter-our-first-product-made-exclusively-for-the-body; https://brushonblock.com/blogs/news/how-the-brush-works; https://brushonblock.com/blogs/news/talking-sunscreen-with-dermatologist-dr-elizabeth-berry
https://brushonblock.com/cdn/shop/articles/Brush_On_Block_064_32a0b3df-9642-4f8d-87c7-223e295a1eae.jpg,Brush_On_Block_064_32a0b3df-9642-4f8d-87c7-223e295a1eae.jpg,brush-on-block-woman-in-hat-applying.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/does-mineral-powder-sunscreen-really-work; https://brushonblock.com/blogs/news/skincancerawareness; https://brushonblock.com/blogs/news/sun-protection-tips-part-2
https://brushonblock.com/cdn/shop/articles/Brush_On_Block_Reapply_1_2.jpg,Brush_On_Block_Reapply_1_2.jpg,brush-on-block-image-of-woman-applying.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/resolve-to-reapply; https://brushonblock.com/blogs/news/sun-protection-on-snow-and-ice; https://brushonblock.com/blogs/news/tasty-treats-you-wont-mind-are-vegan
https://brushonblock.com/cdn/shop/articles/Brush_On_Block_Tattoo_Protection_2.jpg,Brush_On_Block_Tattoo_Protection_2.jpg,brush-on-block-woman-applying-to-tattoos.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/caring-for-our-earth; https://brushonblock.com/blogs/news/sun-protection-tips-part-1; https://brushonblock.com/blogs/news/suncare-and-tattoos
https://brushonblock.com/cdn/shop/articles/Brush_On_Block_Travel_Bird_of_Paradise.jpg,Brush_On_Block_Travel_Bird_of_Paradise.jpg,brush-on-block-being-held-near-a-bird-of-paradise-flower.jpg,blog,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,3,https://brushonblock.com/blogs/news/select-the-best-sun-protection-for-your-vacation; https://brushonblock.com/blogs/news/sun-protection-on-snow-and-ice; https://brushonblock.com/blogs/news/why-brush-on-block-is-best
